PlayerID,Player,Team,TeamAbbreviation,Position,Passes,PassingAccuracy,Rank
379953,Leon Goretzka,Germany,GER,MF,30,77,714
483535,Egil Selvik,Norway,NOR,GK,30,63,714
429392,Danilo Santos,Brazil,BRA,MF,30,77,714
523215,Dominique Simon,Haiti,HAI,MF,30,73,714
477536,Federico Vinas,Uruguay,URU,FW,29,62,726
402895,Matias Vina,Uruguay,URU,DF,29,79,726
423658,Yeremy Pino,Spain,ESP,FW,29,86,726
479077,Utkir Yusupov,Uzbekistan,UZB,GK,29,59,726
396158,Rebin Sulaka,Iraq,IRQ,DF,29,79,726
448505,Saleh Hardani,IR Iran,IRN,DF,29,72,726
477849,Helio Varela,Cabo Verde,CPV,MF,29,93,726
401131,Michael Gregoritsch,Austria,AUT,FW,29,69,726
395216,Ruben Neves,Portugal,POR,MF,29,93,726
482885,Elias Saad,Tunisia,TUN,FW,29,76,726
448390,Mathieu Choiniere,Canada,CAN,MF,29,79,726
448525,Ernest Nuamah,Ghana,GHA,FW,29,69,726
430917,Evidence Makgopa,South Africa,RSA,FW,29,69,726
401481,Patrik Schick,Czechia,CZE,FW,28,86,739
448051,Luis Chavez,Mexico,MEX,MF,28,100,739
436863,Frans Putros,Iraq,IRQ,DF,28,93,739
510991,Ayoub Aloui,Qatar,QAT,DF,28,39,739
448522,Alidu Seidu,Ghana,GHA,DF,27,93,743
433461,Zizo,Egypt,EGY,FW,27,85,743
520066,Jose Canale,Paraguay,PAR,DF,27,67,743
385030,Fidel Escobar,Panama,PAN,DF,27,74,743
448310,Kevin Rodriguez,Ecuador,ECU,FW,27,85,743
419132,Brian Rodriguez,Uruguay,URU,FW,26,73,749
500038,Mateo Chavez,Mexico,MEX,DF,26,88,749
314197,Neymar Jr,Brazil,BRA,FW,26,81,749
433754,Adam Hlozek,Czechia,CZE,FW,26,69,749
336641,Ryan Thomas,New Zealand,NZL,MF,25,72,753
419126,Darwin Nunez,Uruguay,URU,FW,25,80,753
481180,Shahriyar Moghanloo,IR Iran,IRN,FW,25,60,753
448580,Kim Moonhwan,Korea Republic,KOR,DF,25,88,753
477817,Oussama Benbot,Algeria,ALG,GK,25,72,753
463282,Alexander Prass,Austria,AUT,MF,25,88,753
430100,Sasa Kalajdzic,Austria,AUT,FW,24,67,759
419662,Jorgen Strand Larsen,Norway,NOR,FW,24,75,759
419681,Kristian Thorstvedt,Norway,NOR,MF,24,79,759
489523,Armin Gigovic,Bosnia and Herzegovina,BIH,MF,24,71,759
430754,Martin Zubimendi,Spain,ESP,MF,24,92,759
486074,Can Uzun,Türkiye,TUR,FW,24,92,759
477833,Joris Kayembe,Congo DR,COD,DF,24,79,759
511010,Samir Chergui,Algeria,ALG,DF,24,96,759
481242,Iqraam Rayners,South Africa,RSA,FW,24,88,759
411376,Inaki Williams,Ghana,GHA,FW,23,65,768
506202,Bazoumana Toure,Côte d'Ivoire,CIV,FW,23,70,768
390670,Cyle Larin,Canada,CAN,FW,23,87,768
520245,Mouhib Chamakh,Tunisia,TUN,GK,23,70,768
394376,Deiver Machado,Colombia,COL,DF,23,96,768
463127,Gabriel Avalos,Paraguay,PAR,FW,23,52,768
441239,Jorge Gutierrez,Panama,PAN,DF,23,83,768
520112,Henrik Falchener,Norway,NOR,DF,23,78,768
401893,Nuno Da Costa,Cabo Verde,CPV,MF,23,78,768
336425,Cedric Bakambu,Congo DR,COD,FW,23,70,768
339112,Jason Geria,Australia,AUS,DF,23,78,768
514334,Stepan Chaloupek,Czechia,CZE,DF,22,68,779
430594,Roger Ibanez,Brazil,BRA,DF,22,100,779
461177,Obed Vargas,Mexico,MEX,MF,22,91,779
419055,Brenden Aaronson,USA,USA,FW,22,95,779
441342,Abdul Fatawu,Ghana,GHA,FW,22,82,779
511022,Kojo Peprah Oppong,Ghana,GHA,DF,22,95,779
448586,Oh Hyeongyu,Korea Republic,KOR,FW,22,68,779
448128,Charles Pickel,Congo DR,COD,MF,22,86,779
419302,Abdullah Alhamddan,Saudi Arabia,KSA,FW,22,73,779
493983,Aimar Sher,Iraq,IRQ,MF,22,91,779
511875,Odeh Fakhoury,Jordan,JOR,FW,21,81,789
466669,Azarias Londono,Panama,PAN,FW,21,95,789
464133,Elye Wahi,Côte d'Ivoire,CIV,FW,21,71,789
405879,Wilson Isidor,Haiti,HAI,FW,21,86,789
424051,Brian Brobbey,Netherlands,NED,FW,21,86,789
448198,Ivan Toney,England,ENG,FW,21,71,789
483530,Fredrik Andre Bjorkan,Norway,NOR,DF,21,90,789
395471,Nadiem Amiri,Germany,GER,MF,20,85,796
336472,Andrej Kramaric,Croatia,CRO,FW,20,85,796
390535,Mehdi Torabi,IR Iran,IRN,MF,20,85,796
288961,Ehsan Hajisafi,IR Iran,IRN,DF,20,55,796
485676,Lenny Joseph,Haiti,HAI,FW,20,65,796
411653,Dylan Bronn,Tunisia,TUN,DF,20,80,796
463661,Valentin Barco,Argentina,ARG,MF,20,85,796
463746,Endrick,Brazil,BRA,FW,20,80,796
463489,Yaimar Medina,Ecuador,ECU,DF,19,89,804
368664,Sergio Rochet,Uruguay,URU,GK,19,53,804
505495,Alexandro Maidana,Paraguay,PAR,DF,19,68,804
433191,Che Adams,Scotland,SCO,FW,19,63,804
477777,Oumar Diakite,Côte d'Ivoire,CIV,FW,19,89,804
482782,Dailon Livramento,Cabo Verde,CPV,FW,19,79,804
512132,Adil Boulbina,Algeria,ALG,FW,19,84,804
434024,Munaf Younus,Iraq,IRQ,DF,19,89,804
482670,Mohammad Ghorbani,IR Iran,IRN,MF,19,84,804
499102,Saleem Obaid,Jordan,JOR,DF,18,67,813
481181,Arya Yousefi,IR Iran,IRN,DF,18,89,813
411174,Jose Fajardo,Panama,PAN,FW,18,61,813
405755,Jaminton Campaz,Colombia,COL,FW,18,67,813
433067,Morten Thorsby,Norway,NOR,MF,18,94,813
504502,Sebastian Tounekti,Tunisia,TUN,MF,18,89,813
412144,Alphonso Davies,Canada,CAN,DF,18,78,813
358003,Vladimir Darida,Czechia,CZE,MF,18,78,813
368545,Jamshid Iskanderov,Uzbekistan,UZB,MF,17,65,821
523333,Ala Alhajji,Saudi Arabia,KSA,MF,17,94,821
431693,Frantzdy Pierrot,Haiti,HAI,FW,17,76,821
335807,Jean Michael Seri,Côte d'Ivoire,CIV,MF,17,94,821
336098,Memphis Depay,Netherlands,NED,FW,17,88,821
418561,Francisco Trincao,Portugal,POR,FW,16,81,826
514202,Taha Ali,Sweden,SWE,FW,16,94,826
440748,Francis De Vries,New Zealand,NZL,DF,16,44,826
498806,Mohamed Toure,Australia,AUS,FW,16,75,826
416652,Jesse Randall,New Zealand,NZL,FW,16,75,826
522846,Ermin Mahmic,Bosnia and Herzegovina,BIH,MF,16,75,826
463468,Alan Minda,Ecuador,ECU,MF,16,75,826
493970,Promise David,Canada,CAN,FW,16,50,826
395186,Aymen Hussein,Iraq,IRQ,FW,16,75,826
523236,Ahmed Qasem,Iraq,IRQ,FW,16,81,826
403304,Takefusa Kubo,Japan,JPN,MF,16,75,826
498458,Mohamed Manai,Qatar,QAT,FW,15,47,837
494025,Matias Fernandez Pardo,Belgium,BEL,FW,15,87,837
497902,Diego Moreira,Belgium,BEL,MF,15,67,837
441188,Kerem Akturkoglu,Türkiye,TUR,FW,15,60,837
481027,Louicius Deedson,Haiti,HAI,FW,15,87,837
372342,Ismael Diaz,Panama,PAN,MF,15,87,837
470759,Kevin Castano,Colombia,COL,MF,14,100,843
491218,Jamie Leweling,Germany,GER,MF,14,79,843
484848,Pascal Gross,Germany,GER,MF,14,100,843
485068,Igor Matanovic,Croatia,CRO,FW,14,79,843
373344,Garry Rodrigues,Cabo Verde,CPV,MF,14,79,843
426506,Meschack Elia,Congo DR,COD,FW,14,93,843
405639,Amirhossein Hosseinzadeh,IR Iran,IRN,FW,14,71,843
419463,Yusuf Abdurisag,Qatar,QAT,FW,14,64,843
284190,Hassan Alhaydos,Qatar,QAT,FW,14,71,843
494314,Telmo Arcanjo,Cabo Verde,CPV,MF,14,86,843
485756,Zakaria El Ouahdi,Morocco,MAR,DF,14,100,843
416902,Mohamed Abdelmoneim,Egypt,EGY,DF,14,100,843
519985,Denis Visinsky,Czechia,CZE,FW,14,100,843
385139,Farrukh Sayfiev,Uzbekistan,UZB,DF,14,86,843
484850,Maximilian Beier,Germany,GER,FW,13,46,857
463286,Patrick Wimmer,Austria,AUT,FW,13,54,857
495348,Senne Lammens,Belgium,BEL,GK,13,46,857
356189,Jordan Henderson,England,ENG,MF,13,92,857
448153,Noa Lang,Netherlands,NED,FW,13,85,857
519954,Jovo Lukic,Bosnia and Herzegovina,BIH,FW,13,54,857
386339,Guillermo Martinez,Mexico,MEX,FW,13,92,857
430759,Santiago Gimenez,Mexico,MEX,FW,13,54,857
335658,Alex Sandro,Brazil,BRA,DF,13,100,857
479781,Mohamed Hadj Mahmoud,Tunisia,TUN,MF,13,92,857
448585,Yang Hyunjun,Korea Republic,KOR,MF,13,69,857
498514,Ali Azaizeh,Jordan,JOR,FW,13,92,857
431219,Saed Alrosan,Jordan,JOR,DF,13,92,857
441317,Theo Bongonda,Congo DR,COD,MF,13,69,857
506069,Kevin Yakob,Iraq,IRQ,MF,12,75,871
419436,Ahmed Alganehi,Qatar,QAT,MF,12,92,871
441132,Carl Starfelt,Sweden,SWE,DF,12,92,871
491166,Nishan Velupillay,Australia,AUS,FW,12,50,871
484859,Quinten Timber,Netherlands,NED,MF,12,83,871
484698,Assane Diao,Senegal,SEN,FW,12,100,871
419003,Jackson Porozo,Ecuador,ECU,DF,12,100,871
448420,Luiz Henrique,Brazil,BRA,FW,12,100,871
369530,Jhon Cordoba,Colombia,COL,FW,12,75,871
430098,Lyndon Dykes,Scotland,SCO,FW,11,64,880
448112,Zeki Amdouni,Switzerland,SUI,FW,11,73,880
405562,Eric Garcia,Spain,ESP,DF,11,91,880
477859,Fiston Mayele,Congo DR,COD,FW,11,64,880
484262,Marko Farji,Iraq,IRQ,FW,11,64,880
379886,Alireza Jahanbakhsh,IR Iran,IRN,MF,11,64,880
477862,Gilson Benchimol,Cabo Verde,CPV,FW,11,82,880
491216,Samu Costa,Portugal,POR,DF,11,100,880
448081,Goncalo Ramos,Portugal,POR,FW,11,91,880
389754,Petar Musa,Croatia,CRO,FW,11,64,880
430070,Ante Budimir,Croatia,CRO,FW,10,60,890
448203,Ollie Watkins,England,ENG,FW,10,90,890
489696,Sondre Langas,Norway,NOR,DF,10,90,890
430194,Dennis Hadzikadunic,Bosnia and Herzegovina,BIH,DF,10,80,890
479080,Oston Urunov,Uzbekistan,UZB,MF,10,80,890
321697,Mathew Leckie,Australia,AUS,FW,10,70,890
463495,Kendry Paez,Ecuador,ECU,MF,10,90,890
430766,Alexis Vega,Mexico,MEX,FW,10,100,890
337251,Cecilio Waterman,Panama,PAN,FW,10,70,890
485802,Alex Arce,Paraguay,PAR,FW,10,70,890
369768,Antonio Sanabria,Paraguay,PAR,FW,10,70,890
386458,Alejandro Romero Gamarra,Paraguay,PAR,FW,10,60,890
411678,Ayoub El Kaabi,Morocco,MAR,FW,10,70,890
494374,Hazem Mastouri,Tunisia,TUN,FW,10,70,890
495488,Hamza Abdelkarim,Egypt,EGY,FW,10,70,890
477778,Simon Adingra,Côte d'Ivoire,CIV,FW,10,90,890
523354,Bara Sapoko Ndiaye,Senegal,SEN,MF,10,90,890
523288,Ayoube Amaimouni,Morocco,MAR,FW,9,89,907
370986,Jonathan Osorio,Canada,CAN,MF,9,67,907
504193,Tshepang Moremi,South Africa,RSA,FW,9,67,907
448127,Noah Okafor,Switzerland,SUI,FW,9,78,907
506473,Tyrese Noslin,Curaçao,CUW,FW,9,56,907
466372,Gervane Kastaneer,Curaçao,CUW,FW,9,78,907
290821,Axel Witsel,Belgium,BEL,MF,9,89,907
418747,Tomas Rodriguez,Panama,PAN,FW,9,78,907
215285,Guillermo Ochoa,Mexico,MEX,GK,9,44,907
403236,Mehdi Ghayedi,IR Iran,IRN,FW,9,67,907
494800,Sultan Mandash,Saudi Arabia,KSA,FW,9,78,907
423855,Eom Jisung,Korea Republic,KOR,MF,9,100,907
353251,Ahmed Alaaeldin,Qatar,QAT,FW,8,50,919
416989,Ali Alipour,IR Iran,IRN,FW,8,50,919
477790,Mohamed Amoura,Algeria,ALG,FW,8,88,919
520071,Nadhir Benbouali,Algeria,ALG,FW,8,75,919
466363,Jearl Margaritha,Curaçao,CUW,FW,8,100,919
448662,Elias Achouri,Tunisia,TUN,FW,8,88,919
466865,Derrick Etienne,Haiti,HAI,FW,8,50,919
423933,Jayden Nelson,Canada,CAN,FW,8,75,919
406606,Awer Mabil,Australia,AUS,FW,8,63,919
483961,Tomas Chory,Czechia,CZE,FW,8,88,919
389886,Dzenis Burnic,Bosnia and Herzegovina,BIH,MF,8,88,919
269514,Anibal Godoy,Panama,PAN,MF,8,100,919
418881,Cucho Hernandez,Colombia,COL,FW,8,63,919
485804,Gustavo Caballero,Paraguay,PAR,MF,8,63,919
448157,Guus Til,Netherlands,NED,MF,8,88,919
478364,Justin Kluivert,Netherlands,NED,MF,7,100,934
485666,Maghnes Akliouche,France,FRA,MF,7,71,934
506088,Joaquin Seys,Belgium,BEL,DF,7,100,934
448159,Wout Weghorst,Netherlands,NED,FW,7,57,934
395984,Themba Zwane,South Africa,RSA,MF,7,71,934
494375,Firas Chaouat,Tunisia,TUN,FW,7,100,934
430387,Cho Guesung,Korea Republic,KOR,FW,7,57,934
498455,Junnosuke Suzuki,Japan,JPN,DF,7,86,934
406205,Braian Ojeda,Paraguay,PAR,MF,7,86,934
337232,Eric Davis,Panama,PAN,DF,7,43,934
390278,Alex Zendejas,USA,USA,FW,7,86,934
433755,David Zima,Czechia,CZE,DF,7,86,934
433795,Mattias Svanberg,Sweden,SWE,MF,7,100,934
481220,Azizbek Amonov,Uzbekistan,UZB,FW,6,83,947
419567,Callan Elliot,New Zealand,NZL,DF,6,67,947
486213,Brandon Thomas Asante,Ghana,GHA,FW,6,50,947
430465,Ibrahim Adel,Egypt,EGY,FW,6,67,947
424056,Sontje Hansen,Curaçao,CUW,FW,6,83,947
402985,Jordy Caicedo,Ecuador,ECU,FW,6,100,947
477835,Simon Banza,Congo DR,COD,FW,6,67,947
464458,Youssef Amyn,Iraq,IRQ,MF,6,83,947
477853,Gedeon Kalulu,Congo DR,COD,DF,6,83,947
431208,Mohammad Abuzraiq,Jordan,JOR,FW,5,80,956
484276,Ahmed Maknazi,Iraq,IRQ,DF,5,60,956
45191,Mohammad Aldaoud,Jordan,JOR,MF,5,40,956
419211,Lyle Foster,South Africa,RSA,FW,5,20,956
506038,Kamogelo Sebelebele,South Africa,RSA,FW,5,80,956
514401,Prince Adu,Ghana,GHA,FW,5,80,956
485675,Evann Guessand,Côte d'Ivoire,CIV,FW,5,80,956
337389,Anthony Ralston,Scotland,SCO,DF,5,100,956
448136,Eray Coemert,Switzerland,SUI,DF,5,100,956
518200,Tete Yengi,Australia,AUS,FW,5,60,956
448124,Christian Fassnacht,Switzerland,SUI,FW,5,100,956
448104,Cedric Itten,Switzerland,SUI,FW,5,60,956
485069,Ederson Silva,Brazil,BRA,MF,5,100,956
372090,Orbelin Pineda,Mexico,MEX,MF,5,100,956
506483,Yassin Fortune,Haiti,HAI,FW,5,100,956
519836,Igor Thiago,Brazil,BRA,FW,5,80,956
485063,Samed Bazdar,Bosnia and Herzegovina,BIH,FW,5,40,956
466346,Brandley Kuwas,Curaçao,CUW,FW,4,75,974
494345,Dan Burn,England,ENG,DF,4,50,974
483512,Jorrel Hato,Netherlands,NED,DF,4,50,974
485503,Yuito Suzuki,Japan,JPN,MF,4,100,974
448569,Shuto Machino,Japan,JPN,FW,4,75,974
491167,Amer Jamous,Jordan,JOR,MF,4,100,974
434029,Ali Yousif,Iraq,IRQ,FW,4,100,974
441362,Mortadha Ben Ouanes,Tunisia,TUN,DF,4,75,974
489417,Isidro Pitta,Paraguay,PAR,FW,4,75,974
401167,Caglar Soyuncu,Türkiye,TUR,DF,4,75,974
368546,Igor Sergeev,Uzbekistan,UZB,FW,4,100,974
395286,Ken Sema,Sweden,SWE,MF,3,100,986
336170,Kaan Ayhan,Türkiye,TUR,MF,3,33,986
430196,Amir Hadziahmetovic,Bosnia and Herzegovina,BIH,MF,3,100,986
433526,Mohammad Abuhasheesh,Jordan,JOR,DF,3,100,986
386366,Almoez Ali,Qatar,QAT,FW,3,67,986
403293,Koki Ogawa,Japan,JPN,FW,3,100,986
466359,Godfried Roemeratoe,Curaçao,CUW,MF,3,33,986
485379,Shurandy Sambo,Curaçao,CUW,DF,3,100,986
448160,Luka Sucic,Croatia,CRO,MF,3,33,986
419654,Jens Petter Hauge,Norway,NOR,MF,3,67,986
271116,Alberto Quintero,Panama,PAN,MF,3,100,986
463125,Ramon Sosa,Paraguay,PAR,MF,3,100,986
395552,Yerry Mina,Colombia,COL,DF,3,100,986
418781,Bamba Dieng,Senegal,SEN,FW,3,100,986
394993,Duckens Nazon,Haiti,HAI,FW,3,33,986
466352,Kenji Gorre,Curaçao,CUW,FW,2,0,1001
484003,Mojmir Chytil,Czechia,CZE,FW,2,100,1001
472877,Irfan Can Kahveci,Türkiye,TUR,FW,2,100,1001
489691,Gustaf Nilsson,Sweden,SWE,FW,2,50,1001
484728,Marc Pubill,Spain,ESP,DF,2,100,1001
520217,Findlay Curtis,Scotland,SCO,FW,2,100,1001
422968,Mohanad Ali,Iraq,IRQ,FW,2,50,1001
495054,Jose Manuel Lopez,Argentina,ARG,FW,2,100,1001
406135,Cesar Huerta,Mexico,MEX,FW,2,100,1001
403094,Jean Philippe Mateta,France,FRA,FW,2,100,1001
498416,Nick Woltemade,Germany,GER,FW,1,100,1011
402044,Marten De Roon,Netherlands,NED,MF,1,100,1011
441148,Matheus Nunes,Portugal,POR,MF,1,100,1011
464897,Sherzod Esanov,Uzbekistan,UZB,MF,1,100,1011
466361,Roshon Van Eijma,Curaçao,CUW,DF,1,100,1011
482984,Haris Tabakovic,Bosnia and Herzegovina,BIH,FW,1,100,1011
390276,Haji Wright,USA,USA,FW,1,100,1011
332897,Rodrigo Aguirre,Uruguay,URU,FW,1,0,1011
514336,Armando Gonzalez,Mexico,MEX,FW,1,100,1011
479056,Mustafa Saadoon,Iraq,IRQ,DF,1,100,1011
464339,Keisuke Goto,Japan,JPN,FW,1,100,1011
520218,Kento Shiogai,Japan,JPN,FW,1,100,1011
431223,Abdallah Alfakhori,Jordan,JOR,GK,0,0,1023
425804,Saleh Alshehri,Saudi Arabia,KSA,FW,0,0,1023
436538,Ziyad Aljohani,Saudi Arabia,KSA,MF,0,0,1023
403305,Keisuke Osako,Japan,JPN,GK,0,0,1023
494506,Jehad Thikri,Saudi Arabia,KSA,DF,0,0,1023
419287,Nawaf Alaqidi,Saudi Arabia,KSA,GK,0,0,1023
464374,Bae Junho,Korea Republic,KOR,MF,0,0,1023
477831,Logan Costa,Cabo Verde,CPV,DF,0,0,1023
429600,Lee Donggyeong,Korea Republic,KOR,MF,0,0,1023
401924,Hassan Kadish,Saudi Arabia,KSA,DF,0,0,1023
368744,Fahad Talib,Iraq,IRQ,GK,0,0,1023
339746,Ahmed Alkassar,Saudi Arabia,KSA,GK,0,0,1023
519837,Dennis Dargahi,IR Iran,IRN,FW,0,0,1023
419300,Khalid Alghannam,Saudi Arabia,KSA,FW,0,0,1023
336439,Gael Kakuta,Congo DR,COD,FW,0,0,1023
418485,Kim Taehyeon,Korea Republic,KOR,DF,0,0,1023
522282,Cho Wije,Korea Republic,KOR,DF,0,0,1023
494429,Danial Iri,IR Iran,IRN,DF,0,0,1023
402820,Song Bumkeun,Korea Republic,KOR,GK,0,0,1023
419326,Ali Majrashi,Saudi Arabia,KSA,DF,0,0,1023
433600,Mohamed Amine Tougai,Algeria,ALG,DF,0,0,1023
511710,Tomoki Hayakawa,Japan,JPN,GK,0,0,1023
433631,Yassine Titraoui,Algeria,ALG,MF,0,0,1023
475921,Amirmohammad Razaghinia,IR Iran,IRN,MF,0,0,1023
407114,Marcio Rosa,Cabo Verde,CPV,GK,0,0,1023
486639,Tahsin Mohammed,Qatar,QAT,FW,0,0,1023
448507,Payam Niazmand,IR Iran,IRN,GK,0,0,1023
397753,Jo Hyeonwoo,Korea Republic,KOR,GK,0,0,1023
384850,Rajaei Ayed,Jordan,JOR,MF,0,0,1023
406281,Cj Dos Santos,Cabo Verde,CPV,GK,0,0,1023
486614,Alhashmi Alhussein,Qatar,QAT,DF,0,0,1023
477829,Dylan Batubinsika,Congo DR,COD,DF,0,0,1023
430512,Aiman Yahya,Saudi Arabia,KSA,FW,0,0,1023
406595,Roozbeh Cheshmi,IR Iran,IRN,MF,0,0,1023
431209,Ibrahim Sadeh,Jordan,JOR,MF,0,0,1023
356673,Lucas Mendes,Qatar,QAT,DF,0,0,1023
419461,Salah Zakaria,Qatar,QAT,GK,0,0,1023
520068,Mohammad Abughoush,Jordan,JOR,MF,0,0,1023
477864,Aaron Tshibola,Congo DR,COD,MF,0,0,1023
385070,Mohammed Muntari,Qatar,QAT,FW,0,0,1023
511889,Anas Badawi,Jordan,JOR,DF,0,0,1023
486196,Timothy Fayulu,Congo DR,COD,GK,0,0,1023
416056,Meshaal Barsham,Qatar,QAT,GK,0,0,1023
512127,Achref Abada,Algeria,ALG,DF,0,0,1023
297266,Stopira,Cabo Verde,CPV,DF,0,0,1023
483127,Nour Baniateyah,Jordan,JOR,GK,0,0,1023
314255,Hossein Hosseini,IR Iran,IRN,GK,0,0,1023
520072,Fares Ghedjemis,Algeria,ALG,FW,0,0,1023
520070,Melvin Mastil,Algeria,ALG,GK,0,0,1023
514171,Matthieu Epolo,Congo DR,COD,GK,0,0,1023
506775,Hugo Sochurek,Czechia,CZE,MF,0,0,1023
484862,Marvin Keller,Switzerland,SUI,GK,0,0,1023
483319,Hjalmar Ekdal,Sweden,SWE,DF,0,0,1023
442429,Liam Kelly,Scotland,SCO,GK,0,0,1023
390205,Logan Rogerson,New Zealand,NZL,FW,0,0,1023
339117,Mathew Ryan,Australia,AUS,GK,0,0,1023
482969,Nihad Mujakic,Bosnia and Herzegovina,BIH,DF,0,0,1023
269592,Kosta Barbarouses,New Zealand,NZL,FW,0,0,1023
493061,Eric Smith,Sweden,SWE,DF,0,0,1023
441180,Altay Bayindir,Türkiye,TUR,GK,0,0,1023
484691,Joan Garcia,Spain,ESP,GK,0,0,1023
483264,Viktor Johansson,Sweden,SWE,GK,0,0,1023
514639,Herman Johansson,Sweden,SWE,DF,0,0,1023
484864,Aurele Amenda,Switzerland,SUI,DF,0,0,1023
331135,Paul Izzo,Australia,AUS,GK,0,0,1023
423574,Alex Paulsen,New Zealand,NZL,GK,0,0,1023
441171,Jan Kuchta,Czechia,CZE,FW,0,0,1023
447864,Borja Iglesias,Spain,ESP,FW,0,0,1023
390218,Michael Woud,New Zealand,NZL,GK,0,0,1023
331149,Milos Degenek,Australia,AUS,DF,0,0,1023
402022,Yvon Mvogo,Switzerland,SUI,GK,0,0,1023
360498,Mert Gunok,Türkiye,TUR,GK,0,0,1023
391297,Alex Grimaldo,Spain,ESP,DF,0,0,1023
484073,Dominic Hyam,Scotland,SCO,DF,0,0,1023
495431,George Hirst,Scotland,SCO,FW,0,0,1023
371142,Alex Rufer,New Zealand,NZL,MF,0,0,1023
484817,Lachlan Bayliss,New Zealand,NZL,MF,0,0,1023
511118,Lukas Hornicek,Czechia,CZE,GK,0,0,1023
483990,David Jurasek,Czechia,CZE,DF,0,0,1023
442430,John Souttar,Scotland,SCO,DF,0,0,1023
523007,Tyler Fletcher,Scotland,SCO,MF,0,0,1023
419572,Nando Pijnaker,New Zealand,NZL,DF,0,0,1023
518264,Avazbek Ulmasaliyev,Uzbekistan,UZB,DF,0,0,1023
430437,Cameron Devlin,Australia,AUS,MF,0,0,1023
441162,Jindrich Stanek,Czechia,CZE,GK,0,0,1023
442433,Ross Stewart,Scotland,SCO,FW,0,0,1023
495347,Deniz Gul,Türkiye,TUR,FW,0,0,1023
479084,Umar Eshmurodov,Uzbekistan,UZB,DF,0,0,1023
484072,Samet Akaydin,Türkiye,TUR,DF,0,0,1023
447853,David Raya,Spain,ESP,GK,0,0,1023
419577,Ben Waine,New Zealand,NZL,FW,0,0,1023
492859,Victor Munoz,Spain,ESP,FW,0,0,1023
385472,Botirali Ergashev,Uzbekistan,UZB,GK,0,0,1023
485409,Woodensky Pierre,Haiti,HAI,MF,0,0,1023
506335,Moutaz Neffati,Tunisia,TUN,DF,0,0,1023
466835,Alexandre Pierre,Haiti,HAI,GK,0,0,1023
523173,Augustine Boakye,Ghana,GHA,MF,0,0,1023
424556,Carl Sainte,Haiti,HAI,MF,0,0,1023
371553,Ahmed Reda Tagnaouti,Morocco,MAR,GK,0,0,1023
494742,Youssef Belammari,Morocco,MAR,DF,0,0,1023
494279,Antoine Mendy,Senegal,SEN,DF,0,0,1023
502245,Olwethu Makhanya,South Africa,RSA,DF,0,0,1023
504200,Samukele Kabini,South Africa,RSA,DF,0,0,1023
466844,Markhus Lacroix,Haiti,HAI,DF,0,0,1023
520246,Raed Chikhaoui,Tunisia,TUN,DF,0,0,1023
498439,Wilguens Paugain,Haiti,HAI,DF,0,0,1023
372294,Sabri Ben Hessen,Tunisia,TUN,GK,0,0,1023
486168,Cherif Ndiaye,Senegal,SEN,FW,0,0,1023
494277,Yehvann Diouf,Senegal,SEN,GK,0,0,1023
506124,Tarek Alaa,Egypt,EGY,DF,0,0,1023
516043,Adam Arous,Tunisia,TUN,DF,0,0,1023
504192,Khulumani Ndamane,South Africa,RSA,DF,0,0,1023
441336,Abdul Mumin,Ghana,GHA,DF,0,0,1023
441255,Dayne St Clair,Canada,CAN,GK,0,0,1023
419225,Bradley Cross,South Africa,RSA,DF,0,0,1023
506277,Joseph Anang,Ghana,GHA,GK,0,0,1023
514070,Alfie Jones,Canada,CAN,DF,0,0,1023
510850,Thabang Matuludi,South Africa,RSA,DF,0,0,1023
433466,Nabil Donga,Egypt,EGY,MF,0,0,1023
512079,Mohamed Alaa,Egypt,EGY,GK,0,0,1023
408948,Mohamed Elshenawy,Egypt,EGY,GK,0,0,1023
463817,Owen Goodman,Canada,CAN,GK,0,0,1023
466853,Josue Duverger,Haiti,HAI,GK,0,0,1023
499800,Mamadou Sarr,Senegal,SEN,DF,0,0,1023
403090,Alban Lafont,Côte d'Ivoire,CIV,GK,0,0,1023
395860,Mahdy Soliman,Egypt,EGY,GK,0,0,1023
395755,Munir El Kajoui,Morocco,MAR,GK,0,0,1023
395059,Ricardo Goss,South Africa,RSA,GK,0,0,1023
512039,Khalil Ayari,Tunisia,TUN,MF,0,0,1023
486259,Mohamed Kone,Côte d'Ivoire,CIV,GK,0,0,1023
482780,Kelvin Pires,Cabo Verde,CPV,DF,0,0,1023
494350,Christopher Bonsu Baah,Ghana,GHA,FW,0,0,1023
466862,Garven Metusala,Haiti,HAI,DF,0,0,1023
448402,Joel Waterman,Canada,CAN,DF,0,0,1023
494246,Sipho Chaine,South Africa,RSA,GK,0,0,1023
430834,Parfait Guiagon,Côte d'Ivoire,CIV,MF,0,0,1023
520247,Rayan Elloumi,Tunisia,TUN,FW,0,0,1023
367536,Baba Rahman,Ghana,GHA,DF,0,0,1023
419172,Evan Ndicka,Côte d'Ivoire,CIV,DF,0,0,1023
514479,Sander Tangvik,Norway,NOR,GK,0,0,1023
306538,Oliver Baumann,Germany,GER,GK,0,0,1023
403109,Marcus Thuram,France,FRA,FW,0,0,1023
384751,Goncalo Guedes,Portugal,POR,FW,0,0,1023
448366,Koni De Winter,Belgium,BEL,DF,0,0,1023
475195,Assan Ouedraogo,Germany,GER,MF,0,0,1023
520034,Florian Wiegele,Austria,AUT,GK,0,0,1023
